file_hash,new_subtype_label,states_count,clamp_yn,suffix_yn,point_process_yn,net_receive_yn,i_nonspecific_yn,not_ion_channel_yn,not_receptor_yn,has_mg_yn,volt_min,volt_max,has_include_yn,has_include_cap_yn,read_ca_i_yn,read_ca_o_yn,read_cl_i_yn,read_cl_o_yn,read_e_ca_yn,read_e_k_yn,read_e_na_yn,read_e_other_yn,read_i_cal_yn,read_i_cl_yn,read_i_k_yn,read_i_na_yn,read_i_other_yn,read_k_i_yn,read_k_o_yn,read_na_i_yn,read_na_o_yn,read_other_i_yn,read_other_o_yn,write_ca_i_yn,write_ca_o_yn,write_cl_i_yn,write_cl_o_yn,write_i_cal_yn,write_i_cl_yn,write_i_k_yn,write_i_na_yn,write_i_other_yn,write_k_i_yn,write_k_o_yn,write_na_i_yn,write_na_o_yn,write_other_i_yn,write_other_o_yn,write_unknown_yn,voltage_simfeat,v_interval1_time_to_90_max_simfeat,v_interval1_time_to_90_min_simfeat,v_interval1_time_min_to_90_max_simfeat,v_interval1_time_max_to_90_min_simfeat,v_interval1_initial_val_simfeat,v_interval1_max_val_simfeat,v_interval1_min_val_simfeat,v_interval2_time_to_90_recovery_simfeat,v_interval2_recovery_start_val_simfeat,v_interval2_final_val_simfeat,v_interval2_max_val_simfeat,v_interval2_min_val_simfeat,ik_interval1_time_to_90_max_simfeat,ik_interval1_time_to_90_min_simfeat,ik_interval1_time_min_to_90_max_simfeat,ik_interval1_time_max_to_90_min_simfeat,ik_interval1_initial_val_simfeat,ik_interval1_max_val_simfeat,ik_interval1_min_val_simfeat,ik_interval2_time_to_90_recovery_simfeat,ik_interval2_recovery_start_val_simfeat,ik_interval2_final_val_simfeat,ik_interval2_max_val_simfeat,ik_interval2_min_val_simfeat,ina_interval1_time_to_90_max_simfeat,ina_interval1_time_to_90_min_simfeat,ina_interval1_time_min_to_90_max_simfeat,ina_interval1_time_max_to_90_min_simfeat,ina_interval1_initial_val_simfeat,ina_interval1_max_val_simfeat,ina_interval1_min_val_simfeat,ina_interval2_time_to_90_recovery_simfeat,ina_interval2_recovery_start_val_simfeat,ina_interval2_final_val_simfeat,ina_interval2_max_val_simfeat,ina_interval2_min_val_simfeat,ica_interval1_time_to_90_max_simfeat,ica_interval1_time_to_90_min_simfeat,ica_interval1_time_min_to_90_max_simfeat,ica_interval1_time_max_to_90_min_simfeat,ica_interval1_initial_val_simfeat,ica_interval1_max_val_simfeat,ica_interval1_min_val_simfeat,ica_interval2_time_to_90_recovery_simfeat,ica_interval2_recovery_start_val_simfeat,ica_interval2_final_val_simfeat,ica_interval2_max_val_simfeat,ica_interval2_min_val_simfeat,rare_subtype
f8be35d0c20d1b1f3de4c44323e1780ee24f06893b6364efc092f38dc8b33959,I Na (Persistent),0,0,1,0,0,0,0,1,0,-51.0,45.0,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.0,10.0,-65.0,,10.0,10.0,10.0,10.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.084530130261555e-09,0.0,0.0,0.0,0.0,,,,,,,,,,,,,False
e97ca8a7f9734805832e5ae75442d19d3d7796b9a24190a20d107d1ea27784df,I K (A-type),0,0,1,0,0,0,0,1,0,-56.0,11.0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.0,9.997036267713662,-65.0,,9.997036267713662,-52.5154141036793,9.997036267713662,-52.5154141036793,3.850000000014006,0.0,3.850000000014006,30.22500000010996,0.0,0.0343217272629532,0.0,114.12500000429692,0.0009433852867435,0.0,0.0023901621687606,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False
606423f8f4a4f406f3387c7ee6f142bd121237272c347d84024c29b5654ad0d2,R GABA,0,0,0,1,0,1,0,0,0,-80.0,-80.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
99713c0032634e96cc7cde2dce02d8aa2baf75ad4cc835330db0d3ba2c1ed1f9,R GABA,0,0,0,1,1,1,0,0,0,-75.0,-75.0,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
10ba049ae44a7641e6f429489d55721ea55e895f9d09fac16ac3b066a314de96,Z Neither,0,0,0,1,0,1,0,0,0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
720e1c556b6f8f457c8910a66b7594378e3aad2e835b9c36fcab5251ae178a42,I Na (Transient),0,0,1,0,0,0,0,1,0,-50.0,7.2,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-64.99994894051082,10.764063399618529,-64.99994894051082,,10.000000383029278,10.119928507658264,10.119928507658264,10.000000383029278,,,,,,,,,,,,,7.550000000027467,0.1750000000006366,1.450000000005275,,-1.6252740189458282e-05,-1.2192200547989066e-07,-0.2433711740133164,,-1.2192200547989066e-07,-1.1797519717176386e-07,-1.1797519717176386e-07,-1.2192200547989066e-07,,,,,,,,,,,,,False
b9649c41844bcfe953ae41702b70b74e97b0ed5f296693b4d1ad806371616d80,Z Neither,0,0,1,0,0,0,0,1,0,,,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1d5e23e1de9db50e45ffcf19e5cb4aa1e2f92144d52d0e540c0789bed9cd8ed5,I Ca (T-type LT),0,0,1,0,0,0,0,1,0,-73.9,-43.15,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-64.9968455571935,10.101850560821022,-64.9968455571935,,10.000000000000195,10.000000062670066,10.000000062670066,10.000000000000195,,,,,,,,,,,,,,,,,,,,,,,,,132.2750000004812,1.450000000005275,52.10000000018954,,-0.0010040903303011,-6.269225847713538e-14,-0.0324201064067902,,-6.269225847580494e-14,-6.269225586849279e-14,-6.269225586849279e-14,-6.269225847580494e-14,False
72737f1efe5c78d74959aaeadde16db4c0efe931fb0aef16d3ea28ef077edccf,Z Neither,0,0,0,1,0,1,0,0,1,,,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
42c2d00c6e0e6a38f863fe7046a7664c8b33bfb31392f9c5473187182222a684,Z Neither,0,1,0,1,1,0,1,0,0,,,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
cbfbea442ae6260778f64caa855250703376ded4a121c40d2d9270ffcb654d8e,Z Neither,0,0,1,0,0,0,0,1,0,,,False,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
d0643a1004ce6cc513029450d1e40356d5c426fcc2e6c07c5b9a85cc3268083f,I K (M-type),0,0,1,0,0,0,0,1,0,-35.0,-35.0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.0,10.0,-65.0,,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.084530130261555e-09,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False
d21365cb949fb3f9c01c652c39aa84262012e536ceb6c9d8dd6df678a3c8b168,R GABA,0,0,0,0,0,0,1,1,0,-70.0,-70.0,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
088704682d173048250e657a4a893ab59ebd7246a852d885e9bb25808b7a390a,I Na (Rare),0,0,1,0,0,0,0,1,0,-60.0,55.0,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
77f3519d00124c81fca248583eb983847cfd979633a213bb9314b90d55a78a60,I Ca (HVA),0,0,1,0,0,0,0,1,0,-34.5,5.0,False,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
e17f253a80666aad2c229db1684071089f51fd7bb628120abe19ac08f3ae3c14,I K (M-type),1,0,1,0,0,0,0,1,0,-85.0,-35.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.00011919221578,9.999334166364054,-65.00011919221578,38.22500000522359,9.988194738656174,-76.72339314627602,9.988194738656174,-76.72339314627602,43.1000000001568,0.0,43.1000000001568,,3.79400606361712e-05,0.0037577313947232,3.79400606361712e-05,41.02500000523378,0.0037577313947232,5.049832920832275e-06,0.0037577313947232,5.049832920832275e-06,,,,,,,,,,,,,,,,,,,,,,,,,False
9653ba759eea0a1d6692a30d136a2980f45e8d09f0b8d7767c08f1f9e851bdd6,I Na (Transient),0,0,1,0,0,0,0,1,0,-55.0,50.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-64.9999999150313,12.477978594835657,-64.9999999150313,,10.01389837910642,49.9999429997388,49.9999429997388,10.01389837910642,,,,,,,,,,,,,0.0,0.1500000000005457,0.6750000000024556,0.1500000000005457,-2.7046379436995323e-08,-2.7046379436995323e-08,-0.7952055431207679,19.925000005157017,-0.0044239914715035,-6.867616628951783e-10,-6.867616628951783e-10,-0.0044239914715035,,,,,,,,,,,,,False
43a060c1aa5a3c67df4a1e52e6a1ea2a4ee24959af86e283eb79bf76a4bd256c,Z Neither,0,0,0,1,0,1,0,0,0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
9113e96b4c6079519c1ecbc66fa88e221a20465dfc94b91e6768cb12db8179ce,I Ca (T-type LT),0,0,1,0,0,1,0,1,0,-466.0,125.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.0,10.0,-65.0,,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
b75852d4a3247b68a53967bd932e27137f6f9e0e797561726fb5ad9776349ee1,I Na (Transient),0,0,1,0,0,0,0,1,0,-120.0,100.0,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.0,10.0,-65.0,,10.0,10.0,10.0,10.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.084530130261555e-09,0.0,0.0,0.0,0.0,,,,,,,,,,,,,False
579635dcf4b27dbe29bc00422713083019413cda144530b6c9372c1bd3ee86d1,I H,0,0,1,0,0,1,0,1,0,-81.0,-75.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-64.99756657753089,9.999999963938386,-64.99756657753089,,9.999999963938386,9.988519572758998,9.999999963938386,9.988519572758998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
0e9934372e61ee363afcb403eec3c3ecb47ff47a969c2bfb8b8ab4e0bf86686c,I Na (Persistent),0,0,1,0,0,0,0,1,0,-14.871,112.4,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-64.99996598540093,10.000450860210064,-64.99996598540093,,10.000000000002094,10.000000666420126,10.000000666420126,10.000000000002094,,,,,,,,,,,,,14.400000000052389,0.8750000000031832,6.675000000024284,,-1.0827183158157132e-05,-6.664099128798005e-13,-0.0001435188271027,,-6.664099128798005e-13,-6.664097725870626e-13,-6.664097725870626e-13,-6.664099128798005e-13,,,,,,,,,,,,,False
85a402ec35e3b2c27c699e50f12a33893ba62c41824b5c17324211456b1e511d,I Na (Transient),0,0,1,0,0,0,0,1,0,-120.0,100.0,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-64.9999852400618,10.024673273660598,-64.9999852400618,,10.000005418726865,11.53558259434247,11.53558259434247,10.000005418726865,,,,,,,,,,,,,54.125000000196906,1.6750000000060936,12.325000000044838,,-4.698234246853042e-06,-1.724834330947131e-06,-0.0078537984521626,,-1.724834330947131e-06,-1.3713098771317755e-06,-1.3713098771317755e-06,-1.724834330947131e-06,,,,,,,,,,,,,False
5cc03c1385abb21c08b085ee328998c3ef29fb76b3407f4f68ffe55850bb2f6b,I Ca (HVA),0,0,1,0,0,0,0,1,0,-5.0,120.0,False,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-64.99773270818018,9.978720005107654,-64.99773270818018,,8.832544935743423,8.216623960531084e-16,8.832544935743423,8.216623960531084e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
6e2efeabdec6eefcf5d23be8af8e3c84e412ada2f01ecdd5cdfa1aa705fff517,I K (Delayed Rectifier),0,0,1,0,0,0,0,1,0,-33.0,-33.0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.0,10.0,-65.0,,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.084530130261555e-09,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False
8eb4d734fab7de07267a3049d84112f949e19679e750263055e90d5383b3ebf5,I Ca (T-type LT),0,0,1,0,0,0,0,1,0,-80.0,-51.73,False,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
5255e819fe3ca098687d607e4ddf4c3c5c0e415f21b1ef8f60f420ee3c9bf9af,I Ca (Rare),0,0,1,0,0,0,0,1,0,-20.0,40.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1eb9f62f592115967bb9d3c1e99679339273c0eafa89bda09af1dcfae7c81037,Z Neither,0,0,1,0,0,0,0,1,0,,,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
71b6a36d448490c85d4ff96569ed58011648ddacb9713bc2796c0f9dfacee1a0,I K (Ca-activated),0,0,1,0,0,0,0,1,0,,,False,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.0,10.0,-65.0,,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.084530130261555e-09,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.084530130261555e-09,0.0,0.0,0.0,0.0,False
71cd8b8c5229904744b2ee986f01a9c59996cfd3beb95c9d50979223a3e4c219,I Na (Rare),0,0,1,0,0,0,0,1,0,-60.0,10.0,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
7124b3e2398dead733f1eacea2ce9ae82f1bfb436453bf99468e9113a6bc650d,I H,0,0,1,0,0,1,0,1,0,-81.0,-13.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
c647f9f68f95bfc7f970b90c08f5d4b20a046ca5acfd9b047d45666f2a67bfd3,I Ca (HVA),0,0,1,0,0,0,0,1,0,-10.0,5.0,False,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-64.999971634935,10.1705525759353,-64.999971634935,,10.1705525759353,133.65573303704193,133.65573303704193,10.1705525759353,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.050000000011096,,3.050000000011096,-9.028880614222556e-06,-9.028880614222556e-06,-0.0542885710343178,3.2250000050962626,-0.0542885710343178,-4.189283863601798e-06,-4.189283863601798e-06,-0.0542885710343178,False
a6c525655c1281dcd9788c46e215de0ffb4462d4128a72aab43b46d133ff7e05,I K (A-type),0,0,1,0,0,0,0,1,0,-83.0,29.0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.000011978449,9.99997588571254,-65.000011978449,,9.99997588571258,-1.3177323567614307,9.99997588571258,-1.3177323567614307,3.3000000000120053,0.0,3.3000000000120053,116.47500000042372,3.812858738017187e-06,0.0104232878444222,3.812858738017187e-06,,7.67581608247863e-06,1.811755977211309e-05,1.811755977211309e-05,7.672890343909237e-06,,,,,,,,,,,,,,,,,,,,,,,,,False
fc85f3a96a3f17341bbc7bc39bb2934e22ec8714e8124f56618a530db369a362,I Na (Transient),0,0,1,0,0,0,0,1,0,-72.5,6.98,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-64.99999846530952,10.023958809496564,-64.99999846530952,,10.00000044567488,10.139971234024252,10.139971234024252,10.00000044567488,,,,,,,,,,,,,26.70000000009713,1.1000000000040018,5.225000000019008,,-4.88507152573021e-07,-1.418627202454879e-07,-0.0076265322041177,,-1.418627202454879e-07,-1.3810564180365504e-07,-1.3810564180365504e-07,-1.418627202454879e-07,,,,,,,,,,,,,False
c2d9fa2d4db3460b3e4ba8bf84f7ce270e7b76d4701111bd134e50e2a5f3a899,I Na (Transient),0,0,1,0,0,0,0,1,0,-50.0,60.0,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-64.99999989243385,10.732467811323875,-64.99999989243385,,10.000015882150535,13.180400984605866,13.180400984605866,10.000015882150535,,,,,,,,,,,,,0.0,0.2500000000009095,2.025000000007367,0.2500000000009095,-3.4239370967116754e-08,-3.4239370967116754e-08,-0.2332994835035587,,-5.055445529035245e-06,-2.1237325110499097e-06,-2.1237325110499097e-06,-5.055445529035245e-06,,,,,,,,,,,,,False
76ef7f5d35d2c6ca2edeeb415fbc4bed1cbc0f5f3427652a5a43e3313351c58c,R Glutamate (AMPA),4,0,0,1,1,1,0,0,0,,,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
551d6e9848e5af830dbc4a7e434b995b12344cdfa7965e05ecc80b9c296a87b1,I K (Leak),0,0,1,0,0,1,0,1,0,-70.0,-70.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
dfcc7d5703dd65ab0c8c032b7fd6d521de3ba522a33c07e0994f9f5e366703dd,I K (A-type),0,0,1,0,0,0,0,1,0,-56.0,11.0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.00013675998063,9.99953440491745,-65.00013675998063,187.2500000032328,9.99953440491745,-74.521310184959,9.99953440491745,-74.521310184959,5.625000000020464,0.0,5.625000000020464,43.875000000159616,4.353205387253223e-05,0.0825519110880611,4.353205387253223e-05,264.77500000210466,0.0001482035177343,4.227872480123229e-06,0.0013171004261571,4.227872480123229e-06,,,,,,,,,,,,,,,,,,,,,,,,,False
cee9305a66c4b51b8e32a1018a9bb418b62107074314cae9ee1fc4c9b82a6144,I K (Leak),0,0,1,0,0,0,0,1,0,-95.0,-95.0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
e34df27c53a78f86f05d05868a51221ff3da287f60a73d850a4506b3fefa9ec9,I K (A-type),0,0,1,0,0,0,0,1,0,-56.0,11.0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.0,10.0,-65.0,,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.084530130261555e-09,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False
cdb6fd0d362606f1ff44e60b0ad884edb4b65fb056b7495d8334147911607892,I Na (Rare),13,0,1,0,0,0,0,1,0,-1000000000000.0,1000000000000.0,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
bba6529126b4fcb09e495c2b5b47ae79e0e4275e143bd49ceb9d76a3095b30ef,Z Neither,0,0,1,0,0,0,0,1,0,,,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
b408003421870590bb819f81765f2bd5b9f2f90102b5f3769ba22d9da5f755a2,I Ca (T-type LT),0,0,1,0,0,0,0,1,0,-102.0,9.0,False,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.0,10.0,-65.0,,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.084530130261555e-09,0.0,0.0,0.0,0.0,False
71fb724fa0707f1655dc085cf01d89843ebebb05b89f044f383206d87e80c8d4,I K (Delayed Rectifier),1,0,1,0,0,0,0,1,0,-64.9,-4.8,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.00004573707355,9.996650067558214,-65.00004573707355,3.000000005095444,9.780190840129524,-72.41742215542907,9.780190840129524,-72.41742215542907,3.900000000014188,0.0,3.900000000014188,,1.4558562678270656e-05,0.0699674286605264,1.4558562678270656e-05,2.550000005093807,0.0699674286605264,1.924429097392088e-06,0.0699674286605264,1.924429097392088e-06,,,,,,,,,,,,,,,,,,,,,,,,,False
33acf1ee7fa3e15144482850a6d017266e2ce9ade889ad979f35ca03de6dfffb,I K (Ca-activated),0,0,1,0,0,0,0,1,0,-100.0,150.0,False,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.00000000001226,9.999999999271283,-65.00000000001226,,9.999999989197043,9.996561744135535,9.999999989197043,9.996561744135535,11.775000000042835,0.0,11.775000000042835,,3.903383216702557e-12,3.4386874856013567e-09,3.903383216702557e-12,,3.4386874856013567e-09,3.4377988954450075e-09,3.4386874856013567e-09,3.4377988954450075e-09,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.084530130261555e-09,0.0,0.0,0.0,0.0,False
